API,Well_Name,Well_Number,Operator_Number,Operator_Name,Daily_Report_Date_Start,Daily_Report_Date_End,Report_Date,Volume_BPD,Pressure_PSI,Latitude,Longitude,DirArea,Directive_Status
3508123291,WEST CARNEY SWDW,1,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-06,828,160,35.81533,-97.03333,OCRA,NOT IN GRANITE
3508123291,WEST CARNEY SWDW,1,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-07,724,160,35.81533,-97.03333,OCRA,NOT IN GRANITE
3508123291,WEST CARNEY SWDW,1,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-08,747,160,35.81533,-97.03333,OCRA,NOT IN GRANITE
3508123291,WEST CARNEY SWDW,1,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-09,856,160,35.81533,-97.03333,OCRA,NOT IN GRANITE
3508123291,WEST CARNEY SWDW,1,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-10,755,160,35.81533,-97.03333,OCRA,NOT IN GRANITE
3508123291,WEST CARNEY SWDW,1,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-11,747,160,35.81533,-97.03333,OCRA,NOT IN GRANITE
3508123291,WEST CARNEY SWDW,1,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-12,702,160,35.81533,-97.03333,OCRA,NOT IN GRANITE
3508123291,WEST CARNEY SWDW,1,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-13,690,160,35.81533,-97.03333,OCRA,NOT IN GRANITE
3508123291,WEST CARNEY SWDW,1,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-14,723,160,35.81533,-97.03333,OCRA,NOT IN GRANITE
3508123291,WEST CARNEY SWDW,1,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-15,752,160,35.81533,-97.03333,OCRA,NOT IN GRANITE
3508123291,WEST CARNEY SWDW,1,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-16,728,160,35.81533,-97.03333,OCRA,NOT IN GRANITE
3508123291,WEST CARNEY SWDW,1,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-17,751,160,35.81533,-97.03333,OCRA,NOT IN GRANITE
3508123291,WEST CARNEY SWDW,1,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-18,756,160,35.81533,-97.03333,OCRA,NOT IN GRANITE
3508123291,WEST CARNEY SWDW,1,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-19,747,160,35.81533,-97.03333,OCRA,NOT IN GRANITE
3508123291,WEST CARNEY SWDW,1,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-20,656,160,35.81533,-97.03333,OCRA,NOT IN GRANITE
3508123291,WEST CARNEY SWDW,1,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-21,857,160,35.81533,-97.03333,OCRA,NOT IN GRANITE
3508123291,WEST CARNEY SWDW,1,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-22,913,160,35.81533,-97.03333,OCRA,NOT IN GRANITE
3508123291,WEST CARNEY SWDW,1,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-23,913,160,35.81533,-97.03333,OCRA,NOT IN GRANITE
3508123291,WEST CARNEY SWDW,1,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-24,765,160,35.81533,-97.03333,OCRA,NOT IN GRANITE
3508123291,WEST CARNEY SWDW,1,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-25,786,160,35.81533,-97.03333,OCRA,NOT IN GRANITE
3508123291,WEST CARNEY SWDW,1,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-26,1359,160,35.81533,-97.03333,OCRA,NOT IN GRANITE
3508123291,WEST CARNEY SWDW,1,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-27,755,160,35.81533,-97.03333,OCRA,NOT IN GRANITE
3508123291,WEST CARNEY SWDW,1,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-28,770,160,35.81533,-97.03333,OCRA,NOT IN GRANITE
3508123291,WEST CARNEY SWDW,1,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-29,851,160,35.81533,-97.03333,OCRA,NOT IN GRANITE
3508123291,WEST CARNEY SWDW,1,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-30,793,160,35.81533,-97.03333,OCRA,NOT IN GRANITE
3508123291,WEST CARNEY SWDW,1,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-31,727,160,35.81533,-97.03333,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-11-01,855,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-11-02,881,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-11-03,859,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-11-04,779,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-11-05,814,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-11-06,811,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-11-07,815,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-11-08,831,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-11-09,824,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-11-10,777,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-11-11,834,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-11-12,833,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-11-13,774,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-11-14,637,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-11-15,801,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-11-16,780,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-11-17,806,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-11-18,771,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-11-19,771,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-11-20,761,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-11-21,783,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-11-22,797,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-11-23,757,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-11-24,945,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-11-25,727,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-11-26,646,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-11-27,465,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-11-28,662,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-11-29,677,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-11-30,706,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-01,642,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-02,664,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-03,673,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-04,726,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-05,775,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-06,789,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-07,829,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-08,814,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-09,808,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-10,831,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-11,816,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-12,827,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-13,824,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-14,798,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-15,851,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-16,773,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-17,808,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-18,795,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-19,794,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-20,699,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-21,797,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-22,842,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-23,851,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-24,813,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-25,839,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-26,837,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-27,825,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-28,820,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-29,839,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-30,826,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123361,WEST CARNEY SWDW,2,131704,BEAR ENERGY LLC,2014-10-26,2020-04-05,2014-12-31,805,100,35.809605,-97.05079,OCRA,NOT IN GRANITE
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-10-28,12787,310,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-10-29,11061,320,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-10-30,10998,310,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-10-31,12198,250,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-11-01,10935,80,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-11-02,9159,280,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-11-03,12046,310,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-11-04,12166,280,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-11-05,12002,310,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-11-06,11910,320,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-11-07,11650,310,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-11-08,11411,300,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-11-09,11938,290,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-11-10,9947,240,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-11-28,12787,310,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-11-29,11061,320,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-11-30,10998,310,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-12-01,12198,250,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-12-02,10935,80,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-12-03,9159,280,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-12-04,12046,310,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-12-05,12166,280,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-12-06,12002,310,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-12-07,11910,320,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-12-08,11650,310,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-12-09,11411,300,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-12-10,11938,290,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-12-11,9947,240,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-12-12,11546,300,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-12-13,10940,290,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-12-14,11766,240,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-12-15,11193,300,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-12-16,12125,280,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-12-17,12266,270,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-12-18,6420,100,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-12-19,10268,305,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-12-20,11787,290,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-12-21,11633,305,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-12-22,12296,300,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-12-23,11895,300,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-12-24,12740,280,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-12-25,11665,290,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-12-26,12094,320,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-12-27,12159,320,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-12-28,11223,280,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-12-29,12264,275,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-12-30,11470,290,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123499,WILZETTA SWD,1 SWD,18669,NEW DOMINION LLC,2014-10-26,2017-10-29,2014-12-31,10742,200,35.557835,-96.73815,OCRA,PLUGGED BACK
3508123707,CHANDLER,1,115739,MARJO OPERATING MID-CONTINENT LLC,2014-08-10,2020-04-05,2014-08-11,2152,250,35.722965,-97.00078,OCRA,PLUGGED BACK
3508123707,CHANDLER,1,115739,MARJO OPERATING MID-CONTINENT LLC,2014-08-10,2020-04-05,2014-08-12,2425,250,35.722965,-97.00078,OCRA,PLUGGED BACK
3508123707,CHANDLER,1,115739,MARJO OPERATING MID-CONTINENT LLC,2014-08-10,2020-04-05,2014-08-13,2403,250,35.722965,-97.00078,OCRA,PLUGGED BACK
3508123707,CHANDLER,1,115739,MARJO OPERATING MID-CONTINENT LLC,2014-08-10,2020-04-05,2014-08-14,2427,250,35.722965,-97.00078,OCRA,PLUGGED BACK
3508123707,CHANDLER,1,115739,MARJO OPERATING MID-CONTINENT LLC,2014-08-10,2020-04-05,2014-08-15,2278,250,35.722965,-97.00078,OCRA,PLUGGED BACK
3508123707,CHANDLER,1,115739,MARJO OPERATING MID-CONTINENT LLC,2014-08-10,2020-04-05,2014-08-16,2445,250,35.722965,-97.00078,OCRA,PLUGGED BACK
3508123707,CHANDLER,1,115739,MARJO OPERATING MID-CONTINENT LLC,2014-08-10,2020-04-05,2014-08-17,2365,250,35.722965,-97.00078,OCRA,PLUGGED BACK
3508123707,CHANDLER,1,115739,MARJO OPERATING MID-CONTINENT LLC,2014-08-10,2020-04-05,2014-08-18,2283,250,35.722965,-97.00078,OCRA,PLUGGED BACK
3508123707,CHANDLER,1,115739,MARJO OPERATING MID-CONTINENT LLC,2014-08-10,2020-04-05,2014-08-19,1863,250,35.722965,-97.00078,OCRA,PLUGGED BACK
3508123707,CHANDLER,1,115739,MARJO OPERATING MID-CONTINENT LLC,2014-08-10,2020-04-05,2014-08-20,2479,250,35.722965,-97.00078,OCRA,PLUGGED BACK
3508123707,CHANDLER,1,115739,MARJO OPERATING MID-CONTINENT LLC,2014-08-10,2020-04-05,2014-08-21,2656,250,35.722965,-97.00078,OCRA,PLUGGED BACK
3508123707,CHANDLER,1,115739,MARJO OPERATING MID-CONTINENT LLC,2014-08-10,2020-04-05,2014-08-22,2763,250,35.722965,-97.00078,OCRA,PLUGGED BACK
3508123707,CHANDLER,1,115739,MARJO OPERATING MID-CONTINENT LLC,2014-08-10,2020-04-05,2014-08-23,2681,250,35.722965,-97.00078,OCRA,PLUGGED BACK
3508123707,CHANDLER,1,115739,MARJO OPERATING MID-CONTINENT LLC,2014-08-10,2020-04-05,2014-08-24,2734,250,35.722965,-97.00078,OCRA,PLUGGED BACK
3508123707,CHANDLER,1,115739,MARJO OPERATING MID-CONTINENT LLC,2014-08-10,2020-04-05,2014-08-25,2799,250,35.722965,-97.00078,OCRA,PLUGGED BACK
3508123707,CHANDLER,1,115739,MARJO OPERATING MID-CONTINENT LLC,2014-08-10,2020-04-05,2014-08-26,2468,250,35.722965,-97.00078,OCRA,PLUGGED BACK
3508123707,CHANDLER,1,115739,MARJO OPERATING MID-CONTINENT LLC,2014-08-10,2020-04-05,2014-08-27,2714,250,35.722965,-97.00078,OCRA,PLUGGED BACK
3508123707,CHANDLER,1,115739,MARJO OPERATING MID-CONTINENT LLC,2014-08-10,2020-04-05,2014-08-28,2792,250,35.722965,-97.00078,OCRA,PLUGGED BACK
3508123707,CHANDLER,1,115739,MARJO OPERATING MID-CONTINENT LLC,2014-08-10,2020-04-05,2014-08-29,2792,250,35.722965,-97.00078,OCRA,PLUGGED BACK
3508123707,CHANDLER,1,115739,MARJO OPERATING MID-CONTINENT LLC,2014-08-10,2020-04-05,2014-08-30,2803,250,35.722965,-97.00078,OCRA,PLUGGED BACK
3508123707,CHANDLER,1,115739,MARJO OPERATING MID-CONTINENT LLC,2014-08-10,2020-04-05,2014-08-31,2678,250,35.722965,-97.00078,OCRA,PLUGGED BACK
3508123707,CHANDLER,1,115739,MARJO OPERATING MID-CONTINENT LLC,2014-08-10,2020-04-05,2014-09-01,2758,250,35.722965,-97.00078,OCRA,PLUGGED BACK
